Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Guyana,GUY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.0716791428299,23.6589377907829,24.7390950750695,24.5699983117448,24.9027270750604,26.4538770719167,26.5877498717371,24.7187387911341,29.382927306177,26.2071926714792,26.2597639752552,28.6892259316288,38.7960801467797,56.2670408051681
Guyana,GUY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Start-up procedures to register a business (number),IC.REG.PROC,8,8,8,8,8,8,7,7,7,7,7,7,..,..
Guyana,GUY,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.31488363331221,1.43489175128922,1.5874597068755,1.53318825599775,1.37543688813925,1.25812772271577,1.17217632807609,1.45221333230961,1.47647687203001,1.65039772772454,1.593320008704,1.60417879036136,1.19900308854729,..
Guyana,GUY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,53.5946609,72.17585609,59.9569908,65.33653062,74.77583143,70.3108129,72.41828491,70.70307206,75.79508095,82.97107151,..,99.39113349,108.8294226,..
Guyana,GUY,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,0.343429745429008,0.110975926034094,0.0413257730083593,0.189114950894458,0.230409935780988,0.123526350419182,0.177562724835421,0.197005796128114,0.0907393373958433,0.215380152884152,0.300824820520729,0.342326430238713,..
Guyana,GUY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,62.0635595789794,63.6403647102893,69.6485657493397,60.7771549647867,66.3285073469668,78.561313332634,84.0001249990968,61.7546422384579,64.4478041476671,64.8880976809744,79.0995767502755,108.373789895331,85.1723899130139,93.7080766583815
Guyana,GUY,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,104.6382842,94.97079436,102.6535679,118.416568,127.3498199,127.770084,129.5775343,116.8915931,130.8426858,127.40292,121.0971297,128.9462838,154.5910185,..
Guyana,GUY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1163165911.8,848663074.1,990493994.7,1427924569.8,1408397852,2006674225,1974229280.9,1636917068,1643860201.4,1582078487.6,1607000663.7,1530459137.7,1506687262.6,..
Guyana,GUY,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,1.39330805437055,1.03502343131926,0.89186477919676,0.644182293365332,0.928146490067003,1.38698204124923,3.69185352946728,1.68286868410415,1.82962550723662,2.05234634750179,2.92682107148247,2.69850094379315,2.50915343693003,..
Guyana,GUY,Net migration,SM.POP.NETM,..,-50078,..,..,..,..,-34999,..,..,-30001,..,..,..,..
Guyana,GUY,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,48429000,61144000,72154442.74,85624875.03,128119878.587356,138270000,183688021.187932,131992083.343423,137963412.603401,139331508.19052,142391133.689795,149060525.506631,130319223.245137,..
Guyana,GUY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,102400000,152400000,178000000,164000000,198000000,246800000,277910000,137700000,162654036.352959,327343651.21783,1180405596.06866,1695179887,1194482521.17088,..
Guyana,GUY,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,173.527966002983,104.598000783754,161.204581308153,148.759296094161,141.987915698743,140.446715148727,152.120504511733,41.8798766662997,90.7743781372277,65.9556422427178,133.734357079174,142.454731099269,65.9454649071269,..
Indonesia,IDN,"Population, total",SP.POP.TOTL,229318262,232374239,235469755,238620554,241834226,245115988,248451714,258383257,261556386,264650969,267670549,270625567,273523621,276361788
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.32958175171436,1.32383420748243,1.32333051767653,1.32921737939261,1.3377824768766,1.34790440280692,1.35169978721169,1.26782970253157,1.22059105826764,1.17619742367279,1.13450697951891,1.09792643725552,1.06517898587775,1.03228496581837
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1910930,1910930,1910930,1910930,1910930,1910930,1910930,1913580,1913580,1916820,1916862.2,..,..,..
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,17.8,16.6,15.4,14.1,13.3,12.5,12,11.2,10.9,10.6,9.8,9.4,9.8,..
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,315565145516.751,371908892063.092,457090279931.005,512965798113.463,612253815558.797,737717018641.036,889278532542.61,886547499338.417,890493674290.234,934207964273.291,1028158607203.45,1096634202960.64,1059880108416.95,1143081620599.03
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1380,1600,1940,2150,2530,3010,3580,3430,3400,3530,3840,4050,3870,4140
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1474420561385.3,1612836138259.75,1752776678974.51,1846693209647.11,2002429397236.1,2167767372892.09,2345311900455.84,2559879525286.4,2657025035503.83,2802422575187.42,3023722383404.92,3230289026326.05,3213895152464.03,3471169016673.32
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6430,6940,7440,7740,8280,8840,9440,9910,10160,10590,11300,11940,11750,12560
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,8.1,7.8,7.9,8,7.6,7.1,7.2,7,6.9,6.8,6.9,7.2,7.2,7.1
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.717,68.105,68.485,68.853,69.205,69.542,69.866,70.768,71.035,71.282,71.509,71.716,71.908,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.51,2.505,2.499,2.492,2.483,2.471,2.455,2.389,2.362,2.336,2.311,2.288,2.266,..
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,51.608,51.505,51.299,51.093,50.887,50.681,50.475,48.6144,47.9942,47.374,46.9052,46.4364,45.9676,..
Indonesia,IDN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,57.9,61.4,61.4,60.6,61,61.3,61.9,60,59.4,63.6,..,..,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,73,74.86,..,82.2,..,83.1,..,92.6,93.25,93.6,94.7,..,..
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.9,38.3,36.7,35.2,33.8,32.5,31.2,27.7,26.6,25.6,24.6,23.8,23,..
Indonesia,IDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,19.6,..,..,18.6,..,..,..,..,..,17.7,..,..,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,79,76,76,74,78,80,82,87,88,90,89,88,76,..
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.5608978271484,96.6458129882813,96.6925964355469,98.5490875244141,100.589088439941,..,103.098258972168,..,..,100.82592010498,102.334838867188,..,..,..
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.6410293579102,70.5409164428711,69.6562271118164,74.6276473999023,76.4262466430664,79.1144790649414,80.4523315429688,86.1227493286133,84.9521179199219,87.0592193603516,88.9101715087891,..,..,..
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.982860028743744,0.978890001773834,0.984170019626617,0.9826700091362,1.02081000804901,1.02225995063782,1.00821995735168,0.985639989376068,0.995899975299835,0.993650019168854,0.993399977684021,..,..,..
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,..
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,1003075.2,1001454.4,999833.6,998212.8,996592,987329.4,978066.8,950279,952718,939498,933442.7,927387.3,921332,..
Indonesia,IDN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,3.46529163255618,..,..,..,..,3.79191700023579,..,..,4.2671713647417,..,..,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,802.354528572173,788.072648620917,793.100056523183,845.99724380826,877.075612944877,833.562770291426,853.21074500617,..,..,..,..,..,..,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.58936317605923,1.63512097162835,1.59740266705776,1.63891995059347,1.71820174458545,1.93912278606075,1.93804261606191,1.89079584128382,1.84476478339789,1.95472553635055,2.15559758961146,2.2903971480842,..,..
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,516.033912728677,546.153483045941,570.060473371623,593.942967712664,635.985247183333,680.282022240018,733.373890107275,910,956,1021,1064,1084,..,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,364570514304.85,432216737774.861,510228634992.258,539580085612.401,755094160363.071,892969107923.094,917869910105.749,860854235065.079,931877364177.742,1015618742565.81,1042271531011.99,1119099868265.25,1058688935454.78,1186092991320.04
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.50095178520348,6.34502222667214,6.01370360009123,4.62887118256153,6.22385418062366,6.16978420771008,6.03005065305615,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06500494092904,3.69124011191289
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,14.0874244167926,11.2585785308971,18.1497512494676,8.27475243172853,15.2642936576449,7.46594303367513,3.75387875323653,3.98024266013961,2.43892408688207,4.29267812199525,3.81832356943335,1.59848849984144,-0.436578122542599,6.01527434702514
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.9738027192484,13.7166831034562,14.4817402607761,15.290148146172,13.929212707137,13.5122870743946,13.3739742350727,13.4926435578886,13.4787485470271,13.1566308462661,12.8084975586902,12.7126026577522,13.7024660064027,13.2806834934936
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,46.9435587410796,46.7991415207073,48.0607447690172,47.6521225811621,42.7758663362749,43.9134234267133,43.5937444233376,40.0478624042506,39.3084439802081,39.3791548040237,39.7297374523848,38.9517679950779,38.2516051688632,39.8587969026214
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.0347163143166,29.4357184851264,29.8082841673732,24.1591196686279,24.2990309366408,26.3273530888836,24.5943787881769,21.1601792598059,19.0889938536664,20.1773044351106,21.0027464972455,18.5915277970883,17.2714213388682,21.5608110101497
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.6224105005701,25.3935314930811,28.7531154639229,21.3530017000775,22.4022429392329,23.8526600952268,24.9885195110858,20.7774609817235,18.3323479486654,19.17819263535,22.071562457954,19.0362497386225,15.7041742336216,18.8619567220109
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.4002172943548,24.9202838487256,27.8162445798583,30.9851924139981,32.8801214533558,32.9843332593045,35.0715936108881,34.0627921803386,33.858739303947,33.7105947957751,34.5705858319707,33.7801423773992,32.3545906097835,31.4599211451255
Indonesia,IDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,19.7878439982375,15.1082541024723,14.4568585070123,15.3955398848223,15.4684373169948,12.9666993353049,12.4738232736136,12.1766475709039,12.9932846600446,12.3485384635857,10.5406338746799,..
Indonesia,IDN,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,..,..,..,..,13,12,12,11,11,..,..
Indonesia,IDN,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,38.0958839375213,48.9784294541295,19.3561460935054,39.834952351151,47.7275708008012,43.6864933555571,46.6539490275549,41.0372564378792,45.689249068913,51.2679274394406,46.7024096424639,46.7627487805193,46.8585278816479,..
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.65870277762871,0.71236193115127,0.578945804493387,0.571133891996423,0.617587091951932,0.653776702606807,0.711549473406383,0.882266734481239,0.792220213496852,0.865191376221992,0.725001628386087,0.804335324326093,0.860574024320101,..
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,27.82291059,40.18813746,59.70118703,68.59298249,87.36986824,101.9132298,113.4883118,131.1804585,147.4150225,164.44059,119.3387219,126.1069128,130.0145101,..
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,12.077120831474,10.6359925254561,10.6778137366912,8.88659178089199,7.99841796654141,8.45004139064983,8.2128242008143,8.09203053482236,8.42890440044269,..
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,50.5188962829817,48.8444758263777,52.3577043072178,39.5552033314505,38.8616434086717,42.6591465057498,41.5879195730494,34.0430456240765,30.0622174943791,32.0726652973217,35.3873236508613,30.288538995669,28.802416818403,35.9070497099906
Indonesia,IDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,113.5357829,117.1321658,125.5566599,119.8921913,127.1553729,134.2163952,129.0984665,116.1478699,115.0697358,117.463601,115.8501958,115.376208,113.4371835,..
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,135970010956.9,147827337604.3,157916194612.4,179404705351,198278352695.5,219629383247.4,252622872897.3,307749361569.2,318942066410.3,353563845559.2,379588979497,402106449108.8,417531650069.7,..
Indonesia,IDN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,8.11397313912266,5.78161836236857,4.40447485549543,4.78159765858595,4.29517825427638,3.57889966835813,4.17419087725214,7.24170168195777,7.13975689315492,5.97972812701032,5.48535988397379,7.53578194160188,6.54214692489079,..
Indonesia,IDN,Net migration,SM.POP.NETM,..,-1333685,..,..,..,..,-454447,..,..,-494777,..,..,..,..
Indonesia,IDN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,1359066195.95657,1654250000,1971467529.68484,2701592136.1781,2839937799.40017,3163740018.45565,3633613324.98246,4605139443.45581,5150593774.53716,5177356261.76192,5148052050.62653,5070875384.27098,4546939545.85202,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4914201435.40071,6928480000,9318453649.82664,4877369178.43651,15292009410.5099,20564938226.7185,21200778607.8727,19779127976.9576,4541713739.23769,20510310832.4469,18909826043.5105,24993551748.0098,19175077747.8077,..
Indonesia,IDN,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,5.3635936360931,3.17178006133177,4.86546581723547,3.78295158279369,5.47383235061868,1.46098175102133,0.277075956650034,-0.110146452269826,-0.413983387808765,1.05871519571654,3.59423183057849,-2.4672096204473,4.50736207209391,..
Italy,ITA,"Population, total",SP.POP.TOTL,58143979,58438310,58826731,59095365,59277417,59379449,59539717,60730582,60627498,60536709,60421760,59729081,59449527,59066225
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.30055968851778,0.504933687397673,0.662469252941527,0.455613449577732,0.30759122234095,0.171978290995717,0.269541239520996,-0.0963761331392095,-0.169884073301448,-0.14986111697397,-0.190063640113791,-1.15302842389952,-0.469135388324911,-0.646839479109187
Italy,ITA,Surface area (sq. km),AG.SRF.TOTL.K2,301340,301340,301340,301340,301340,301340,301340,301340,301340,301340,302070,..,..,..
Italy,ITA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,19.5,18.9,18.4,18.7,19.8,19.5,19.3,20.6,20.3,20.3,20.1,..,..,..
Italy,ITA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1993160972351.87,2099697225184.9,2234431635881.31,2244989457818.05,2250108568010.09,2254965823066.91,2156607835125.75,2004023402927.68,1938263470221.71,1899454069184.75,2045239726773.9,2086637206040.97,1924972689103.7,2109497897847.5
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,34280,35930,37980,37990,37960,37980,36220,33000,31970,31380,33850,34940,32380,35710
Italy,ITA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1894466616920.38,1996693893234.46,2070619017116.37,2043583557083.09,2079685925634.66,2167673493812.34,2169728284637.12,2225429068057.95,2427621534122.07,2531219678356.85,2629044697813.76,2672992542432.88,2527003713439.94,2745845520925.98
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,32580,34170,35200,34580,35080,36510,36440,36640,40040,41810,43510,44750,42510,46490
Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,6.9,7.1,6.9,6.7,6.4,6.4,6.3,5.9,6.1,6,6.1,..,..,..
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.2829268292683,81.4341463414634,81.4853658536585,81.6365853658537,82.0365853658537,82.1878048780488,82.2390243902439,82.5439024390244,83.2439024390244,82.9463414634147,83.3463414634146,83.4975609756098,82.3439024390244,..
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37,1.4,1.45,1.45,1.46,1.44,1.43,1.35,1.34,1.32,1.29,1.27,1.24,..
Italy,ITA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.0146,6.999,6.778,6.557,6.336,6.115,5.894,5.5016,5.3708,5.24,5.11,4.98,4.85,..
Italy,ITA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.6,99.8,99.8,99.9,99.9,..,99.9,99.9,..,..,..,..,..
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3,4.2,4.1,4.1,4,3.9,3.8,3.5,3.4,3.3,3.2,3,2.9,..
Italy,ITA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88,90,90,90,91,90,90,85,87,92,93,94,92,..
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,100.41951751709,102.361068725586,105.732368469238,103.603187561035,104.20580291748,105.363861083984,101.416191101074,99.8095474243164,97.7497100830078,98.8169784545898,97.6467208862305,97.636962890625,..,..
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,100.053123474121,100.46997833252,101.100967407227,101.416549682617,102.903816223145,103.331573486328,102.033340454102,102.256271362305,101.662353515625,101.270408630371,101.353103637695,101.188262939453,..,..
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.988900005817413,0.98896998167038,0.989430010318756,0.990819990634918,0.989950001239777,0.987070024013519,0.989939987659454,0.996529996395111,1.00269997119904,0.984040021896362,0.978990018367767,0.983399987220764,..,..
